Date,Tenure,HDFC,KOTAK,ICICI,AXIS,IDFC,SBI,PNB,BOB,CANARA,UNION
2023-08-25,445 days - 2 years,,,,,,,6.8,,,
2023-08-25,Above 2 years - 3 years,,,,,,,7.0,,,
2023-08-25,Above 3 years - 5 years,,,,,,,6.5,,,
2023-08-25,Above 5 years - 10 years,,,,,,,6.5,,,
2023-08-25,7 days - 14 days,,,,,,,,3.0,,
2023-08-25,15 days - 45 days,,,,,,,,3.0,,
2023-08-25,46 days - 90 days,,,,,,,,4.5,,
2023-08-25,91 days - 180 days,,,,,,,,4.5,,
2023-08-25,181 days - 210 days,,,,,,,,5.25,,
2023-08-25,211 days - 270 days,,,,,,,,5.75,,
2023-08-25,271 days & above and less than 1 year,,,,,,,,5.75,,
2023-08-25,1 year,,,,,,,,6.75,,
2023-08-25,Above 1 year - 400 days,,,,,,,,6.75,,
2023-08-25,Above 400 days and up - 2 years,,,,,,,,6.75,,
2023-08-25,Above 2 years and up - 3 years,,,,,,,,7.05,,
2023-08-25,Above 3 years and up - 5 years,,,,,,,,6.5,,
2023-08-25,Above 5 years and up - 10 years,,,,,,,,6.5,,
2023-08-25,399 days ,,,,,,,,7.25,,
2023-08-25,7 days - 45 days*,,,,,,,,,4.0,
2023-08-25,46 days - 90 days,,,,,,,,,5.25,
2023-08-25,91 days - 179 days,,,,,,,,,5.5,
2023-08-25,180 days - 269 days,,,,,,,,,6.25,
2023-08-25,270 days - less than 1 year,,,,,,,,,6.5,
2023-08-25,1 year,,,,,,,,,6.9,
2023-08-25,444 days,,,,,,,,,7.25,
2023-08-25,Above 1 year - less than 2 years,,,,,,,,,6.9,
2023-08-25,2 years - less than 3 years,,,,,,,,,6.85,
2023-08-25,3 years - less than 5 years,,,,,,,,,6.8,
2023-08-25,5 years - 10 years,,,,,,,,,6.7,
2023-08-25,7 days - 14 days,,,,,,,,,,3.0
2023-08-25,15 days - 30 days,,,,,,,,,,3.0
2023-08-25,31 days - 45 days,,,,,,,,,,3.0
2023-08-25,46 days - 90 days,,,,,,,,,,4.05
2023-08-25,91 days - 120 days,,,,,,,,,,4.3
2023-08-25,121 days - 180 days,,,,,,,,,,4.4
2023-08-25,181 days - less than 1 year,,,,,,,,,,5.25
2023-08-25,1 year,,,,,,,,,,6.3
2023-08-25,Above 1 year - 398 days,,,,,,,,,,6.3
2023-08-25,399 days,,,,,,,,,,7.0
2023-08-25,400 days - 2 years,,,,,,,,,,6.3
2023-08-25,Above 2 years - less than 3 years,,,,,,,,,,6.3
2023-08-25,3 years,,,,,,,,,,6.5
2023-08-25,Above 3 years - 5 years,,,,,,,,,,6.7
2023-08-25,Above 5 years - 10 years,,,,,,,,,,6.7
2023-08-26,7 - 14 days,3.0,,,,,,,,,
2023-08-26,15 - 29 days,3.0,,,,,,,,,
2023-08-26,30 - 45 days,3.5,,,,,,,,,
2023-08-26,46 - 60 days,4.5,,,,,,,,,
2023-08-26,61 - 89 days,4.5,,,,,,,,,
2023-08-26,90 days - 6 months,4.5,,,,,,,,,
2023-08-26,6 months 1 day - 9 months,5.75,,,,,,,,,
2023-08-26,9 months 1 day - less than 1 year,6.0,,,,,,,,,
2023-08-26,1 year - less than 15 months,6.6,,,,,,,,,
2023-08-26,15 months - less than 18 months,7.1,,,,,,,,,
2023-08-26,18 months - less than 21 months,7.0,,,,,,,,,
2023-08-26,21 months  - 2 years,7.0,,,,,,,,,
2023-08-26,2 years 1 day - less than 2 years 11 months,7.0,,,,,,,,,
2023-08-26,2 years 11 months ,7.2,,,,,,,,,
2023-08-26,2 years 11 months 1 day - 3 years,7.0,,,,,,,,,
2023-08-26,3 years 1 day - less than 4 years 7 months,7.0,,,,,,,,,
2023-08-26,4 years 7 months ,7.25,,,,,,,,,
2023-08-26,4 years 7 months 1 day - 5 years,7.0,,,,,,,,,
2023-08-26,5 years 1 day - 10 years,7.0,,,,,,,,,
2023-08-26,7 - 14 days,,2.75,,,,,,,,
2023-08-26,15 - 30 days,,3.0,,,,,,,,
2023-08-26,31 - 45 days,,3.25,,,,,,,,
2023-08-26,46 - 90 days,,3.5,,,,,,,,
2023-08-26,91 - 120 days,,4.0,,,,,,,,
2023-08-26,121 - 179 days,,4.25,,,,,,,,
2023-08-26,180 days,,7.0,,,,,,,,
2023-08-26,181 days - 269 days,,6.0,,,,,,,,
2023-08-26,270 days,,6.0,,,,,,,,
2023-08-26,271 days - 363 days,,6.0,,,,,,,,
2023-08-26,364 days,,6.5,,,,,,,,
2023-08-26,365 days - 389 days,,7.1,,,,,,,,
2023-08-26,390 days ,,7.2,,,,,,,,
2023-08-26,391 days - less than 23 months,,7.2,,,,,,,,
2023-08-26,23 months,,7.2,,,,,,,,
2023-08-26,23 months 1 day - less than 2 years,,7.2,,,,,,,,
2023-08-26,2 years - less than 3 years,,7.0,,,,,,,,
2023-08-26,3 years - less than 4 years,,6.5,,,,,,,,
2023-08-26,4 years - less than 5 years,,6.25,,,,,,,,
2023-08-26,5 years - 10 years,,6.2,,,,,,,,
2023-08-26,7 days - 14 days,,,3.0,,,,,,,
2023-08-26,15 days - 29 days,,,3.0,,,,,,,
2023-08-26,30 days - 45 days,,,3.5,,,,,,,
2023-08-26,46 days - 60 days,,,4.25,,,,,,,
2023-08-26,61 days - 90 days,,,4.5,,,,,,,
2023-08-26,91 days - 120 days,,,4.75,,,,,,,
2023-08-26,121 days - 150 days,,,4.75,,,,,,,
2023-08-26,151 days - 184 days,,,4.75,,,,,,,
2023-08-26,185 days - 210 days,,,5.75,,,,,,,
2023-08-26,211 days - 270 days,,,5.75,,,,,,,
2023-08-26,271 days - 289 days,,,6.0,,,,,,,
2023-08-26,290 days - less than 1 year,,,6.0,,,,,,,
2023-08-26,1 year - 389 days,,,6.7,,,,,,,
2023-08-26,390 days - < 15 months,,,6.7,,,,,,,
2023-08-26,15 months - < 18 months,,,7.1,,,,,,,
2023-08-26,18 months - 2 years,,,7.1,,,,,,,
2023-08-26,2 years 1 day - 3 years,,,7.0,,,,,,,
2023-08-26,3 years 1 day - 5 years,,,7.0,,,,,,,
2023-08-26,5 years 1 day - 10 years,,,6.9,,,,,,,
2023-08-26,7 days - 14 days,,,,3.0,,,,,,
2023-08-26,15 days - 29 days,,,,3.0,,,,,,
2023-08-26,30 days - 45 days,,,,3.5,,,,,,
2023-08-26,46 days - 60 days,,,,4.25,,,,,,
2023-08-26,61 days - less than 3 months,,,,4.5,,,,,,
2023-08-26,3 months - less than 4 months,,,,4.75,,,,,,
2023-08-26,4 months - less than 5 months,,,,4.75,,,,,,
2023-08-26,5 months - less than 6 months,,,,4.75,,,,,,
2023-08-26,6 months - less than 7 months,,,,5.75,,,,,,
2023-08-26,7 months - less than 8 months,,,,5.75,,,,,,
2023-08-26,8 months - less than 9 months,,,,5.75,,,,,,
2023-08-26,9 months - less than 10 months,,,,6.0,,,,,,
2023-08-26,10 months - less than 11 months,,,,6.0,,,,,,
2023-08-26,11 months - 11 months 24 days,,,,6.0,,,,,,
2023-08-26,11 months 25 days - less than 1 year,,,,6.0,,,,,,
2023-08-26,1 year - 1 year 4 days,,,,6.7,,,,,,
2023-08-26,1 year 5 days - 1 year 10 days,,,,6.7,,,,,,
2023-08-26,1 year 11 days - 1 year 24 days,,,,6.7,,,,,,
2023-08-26,1 year 25 days - less than 13 months,,,,6.7,,,,,,
2023-08-26,13 months - less than 14 months,,,,6.7,,,,,,
2023-08-26,14 months - less than 15 months,,,,6.7,,,,,,
2023-08-26,15 months - less than 16 months,,,,7.1,,,,,,
2023-08-26,16 months - less than 17 months,,,,7.1,,,,,,
2023-08-26,17 months - less than 18 months,,,,7.1,,,,,,
2023-08-26,18 months - less than 2 years,,,,7.1,,,,,,
2023-08-26,2 years - less than 30 months,,,,7.1,,,,,,
2023-08-26,30 months - less than 3 years,,,,7.1,,,,,,
2023-08-26,3 years - less than 5 years,,,,7.1,,,,,,
2023-08-26,5 years - 10 years,,,,7.0,,,,,,
2023-08-26,7 - 14 days,,,,,3.5,,,,,
2023-08-26,15 - 29 days,,,,,3.5,,,,,
2023-08-26,30 - 45 days,,,,,4.0,,,,,
2023-08-26,46 - 90 days,,,,,4.5,,,,,
2023-08-26,91 - 180 days,,,,,5.0,,,,,
2023-08-26,181 days - 1 year,,,,,6.5,,,,,
2023-08-26,1 year 1 day - 550 days,,,,,7.5,,,,,
2023-08-26,551 days - 2 years,,,,,7.25,,,,,
2023-08-26,2 years 1 day - 749 days,,,,,7.25,,,,,
2023-08-26,750 days,,,,,7.25,,,,,
2023-08-26,751 days - 3 years,,,,,7.25,,,,,
2023-08-26,3 years 1 day - 5 years,,,,,7.0,,,,,
2023-08-26,5 years 1 day - 10 years,,,,,7.0,,,,,
2023-08-26,7 days - 45 days,,,,,,3.0,,,,
2023-08-26,46 days - 179 days,,,,,,4.5,,,,
2023-08-26,180 days - 210 days,,,,,,5.25,,,,
2023-08-26,211 days - less than 1 year,,,,,,5.75,,,,
2023-08-26,1 year - less than 2 year,,,,,,6.8,,,,
2023-08-26,2 years - less than 3 years,,,,,,7.0,,,,
2023-08-26,3 years - less than 5 years,,,,,,6.5,,,,
2023-08-26,5 years and up - 10 years,,,,,,6.5,,,,
2023-08-26,400 days ,,,,,,7.1,,,,
2023-08-26,7 - 14 days,,,,,,,3.5,,,
2023-08-26,15 - 29 days,,,,,,,3.5,,,
2023-08-26,30 - 45 days,,,,,,,3.5,,,
2023-08-26,46 - 90 days,,,,,,,4.5,,,
2023-08-26,91 - 179 days,,,,,,,4.5,,,
2023-08-26,180 - 270 days,,,,,,,5.5,,,
2023-08-26,271 days - less than 1 year,,,,,,,5.8,,,
2023-08-26,1 year,,,,,,,6.75,,,
2023-08-26,Above 1 year - 443 days,,,,,,,6.8,,,
2023-08-26,444 days,,,,,,,7.25,,,
2023-08-26,445 days - 2 years,,,,,,,6.8,,,
2023-08-26,Above 2 years - 3 years,,,,,,,7.0,,,
2023-08-26,Above 3 years - 5 years,,,,,,,6.5,,,
2023-08-26,Above 5 years - 10 years,,,,,,,6.5,,,
2023-08-26,7 days - 14 days,,,,,,,,3.0,,
2023-08-26,15 days - 45 days,,,,,,,,3.0,,
2023-08-26,46 days - 90 days,,,,,,,,4.5,,
2023-08-26,91 days - 180 days,,,,,,,,4.5,,
2023-08-26,181 days - 210 days,,,,,,,,5.25,,
2023-08-26,211 days - 270 days,,,,,,,,5.75,,
2023-08-26,271 days & above and less than 1 year,,,,,,,,5.75,,
2023-08-26,1 year,,,,,,,,6.75,,
2023-08-26,Above 1 year - 400 days,,,,,,,,6.75,,
2023-08-26,Above 400 days and up - 2 years,,,,,,,,6.75,,
2023-08-26,Above 2 years and up - 3 years,,,,,,,,7.05,,
2023-08-26,Above 3 years and up - 5 years,,,,,,,,6.5,,
2023-08-26,Above 5 years and up - 10 years,,,,,,,,6.5,,
2023-08-26,399 days ,,,,,,,,7.25,,
2023-08-26,7 days - 45 days*,,,,,,,,,4.0,
2023-08-26,46 days - 90 days,,,,,,,,,5.25,
2023-08-26,91 days - 179 days,,,,,,,,,5.5,
2023-08-26,180 days - 269 days,,,,,,,,,6.25,
2023-08-26,270 days - less than 1 year,,,,,,,,,6.5,
2023-08-26,1 year,,,,,,,,,6.9,
2023-08-26,444 days,,,,,,,,,7.25,
2023-08-26,Above 1 year - less than 2 years,,,,,,,,,6.9,
2023-08-26,2 years - less than 3 years,,,,,,,,,6.85,
2023-08-26,3 years - less than 5 years,,,,,,,,,6.8,
2023-08-26,5 years - 10 years,,,,,,,,,6.7,
2023-08-26,7 days - 14 days,,,,,,,,,,3.0
2023-08-26,15 days - 30 days,,,,,,,,,,3.0
2023-08-26,31 days - 45 days,,,,,,,,,,3.0
2023-08-26,46 days - 90 days,,,,,,,,,,4.05
2023-08-26,91 days - 120 days,,,,,,,,,,4.3
2023-08-26,121 days - 180 days,,,,,,,,,,4.4
2023-08-26,181 days - less than 1 year,,,,,,,,,,5.25
2023-08-26,1 year,,,,,,,,,,6.3
2023-08-26,Above 1 year - 398 days,,,,,,,,,,6.3
2023-08-26,399 days,,,,,,,,,,7.0
2023-08-26,400 days - 2 years,,,,,,,,,,6.3
2023-08-26,Above 2 years - less than 3 years,,,,,,,,,,6.3
2023-08-26,3 years,,,,,,,,,,6.5
2023-08-26,Above 3 years - 5 years,,,,,,,,,,6.7
2023-08-26,Above 5 years - 10 years,,,,,,,,,,6.7
2023-08-27,7 - 14 days,3.0,,,,,,,,,
2023-08-27,15 - 29 days,3.0,,,,,,,,,
2023-08-27,30 - 45 days,3.5,,,,,,,,,
2023-08-27,46 - 60 days,4.5,,,,,,,,,
2023-08-27,61 - 89 days,4.5,,,,,,,,,
2023-08-27,90 days - 6 months,4.5,,,,,,,,,
2023-08-27,6 months 1 day - 9 months,5.75,,,,,,,,,
2023-08-27,9 months 1 day - less than 1 year,6.0,,,,,,,,,
2023-08-27,1 year - less than 15 months,6.6,,,,,,,,,
2023-08-27,15 months - less than 18 months,7.1,,,,,,,,,
2023-08-27,18 months - less than 21 months,7.0,,,,,,,,,
2023-08-27,21 months  - 2 years,7.0,,,,,,,,,
2023-08-27,2 years 1 day - less than 2 years 11 months,7.0,,,,,,,,,
2023-08-27,2 years 11 months ,7.2,,,,,,,,,
2023-08-27,2 years 11 months 1 day - 3 years,7.0,,,,,,,,,
2023-08-27,3 years 1 day - less than 4 years 7 months,7.0,,,,,,,,,
2023-08-27,4 years 7 months ,7.25,,,,,,,,,
2023-08-27,4 years 7 months 1 day - 5 years,7.0,,,,,,,,,
2023-08-27,5 years 1 day - 10 years,7.0,,,,,,,,,
2023-08-27,7 - 14 days,,2.75,,,,,,,,
2023-08-27,15 - 30 days,,3.0,,,,,,,,
2023-08-27,31 - 45 days,,3.25,,,,,,,,
2023-08-27,46 - 90 days,,3.5,,,,,,,,
2023-08-27,91 - 120 days,,4.0,,,,,,,,
2023-08-27,121 - 179 days,,4.25,,,,,,,,
2023-08-27,180 days,,7.0,,,,,,,,
2023-08-27,181 days - 269 days,,6.0,,,,,,,,
2023-08-27,270 days,,6.0,,,,,,,,
2023-08-27,271 days - 363 days,,6.0,,,,,,,,
2023-08-27,364 days,,6.5,,,,,,,,
2023-08-27,365 days - 389 days,,7.1,,,,,,,,
2023-08-27,390 days ,,7.2,,,,,,,,
2023-08-27,391 days - less than 23 months,,7.2,,,,,,,,
2023-08-27,23 months,,7.2,,,,,,,,
2023-08-27,23 months 1 day - less than 2 years,,7.2,,,,,,,,
2023-08-27,2 years - less than 3 years,,7.0,,,,,,,,
2023-08-27,3 years - less than 4 years,,6.5,,,,,,,,
2023-08-27,4 years - less than 5 years,,6.25,,,,,,,,
2023-08-27,5 years - 10 years,,6.2,,,,,,,,
2023-08-27,7 days - 14 days,,,3.0,,,,,,,
2023-08-27,15 days - 29 days,,,3.0,,,,,,,
2023-08-27,30 days - 45 days,,,3.5,,,,,,,
2023-08-27,46 days - 60 days,,,4.25,,,,,,,
2023-08-27,61 days - 90 days,,,4.5,,,,,,,
2023-08-27,91 days - 120 days,,,4.75,,,,,,,
2023-08-27,121 days - 150 days,,,4.75,,,,,,,
2023-08-27,151 days - 184 days,,,4.75,,,,,,,
2023-08-27,185 days - 210 days,,,5.75,,,,,,,
2023-08-27,211 days - 270 days,,,5.75,,,,,,,
2023-08-27,271 days - 289 days,,,6.0,,,,,,,
2023-08-27,290 days - less than 1 year,,,6.0,,,,,,,
2023-08-27,1 year - 389 days,,,6.7,,,,,,,
2023-08-27,390 days - < 15 months,,,6.7,,,,,,,
2023-08-27,15 months - < 18 months,,,7.1,,,,,,,
2023-08-27,18 months - 2 years,,,7.1,,,,,,,
2023-08-27,2 years 1 day - 3 years,,,7.0,,,,,,,
2023-08-27,3 years 1 day - 5 years,,,7.0,,,,,,,
2023-08-27,5 years 1 day - 10 years,,,6.9,,,,,,,
2023-08-27,7 days - 14 days,,,,3.0,,,,,,
2023-08-27,15 days - 29 days,,,,3.0,,,,,,
2023-08-27,30 days - 45 days,,,,3.5,,,,,,
2023-08-27,46 days - 60 days,,,,4.25,,,,,,
2023-08-27,61 days - less than 3 months,,,,4.5,,,,,,
2023-08-27,3 months - less than 4 months,,,,4.75,,,,,,
2023-08-27,4 months - less than 5 months,,,,4.75,,,,,,
2023-08-27,5 months - less than 6 months,,,,4.75,,,,,,
2023-08-27,6 months - less than 7 months,,,,5.75,,,,,,
2023-08-27,7 months - less than 8 months,,,,5.75,,,,,,
2023-08-27,8 months - less than 9 months,,,,5.75,,,,,,
2023-08-27,9 months - less than 10 months,,,,6.0,,,,,,
2023-08-27,10 months - less than 11 months,,,,6.0,,,,,,
2023-08-27,11 months - 11 months 24 days,,,,6.0,,,,,,
2023-08-27,11 months 25 days - less than 1 year,,,,6.0,,,,,,
2023-08-27,1 year - 1 year 4 days,,,,6.7,,,,,,
2023-08-27,1 year 5 days - 1 year 10 days,,,,6.7,,,,,,
2023-08-27,1 year 11 days - 1 year 24 days,,,,6.7,,,,,,
2023-08-27,1 year 25 days - less than 13 months,,,,6.7,,,,,,
2023-08-27,13 months - less than 14 months,,,,6.7,,,,,,
2023-08-27,14 months - less than 15 months,,,,6.7,,,,,,
2023-08-27,15 months - less than 16 months,,,,7.1,,,,,,
2023-08-27,16 months - less than 17 months,,,,7.1,,,,,,
2023-08-27,17 months - less than 18 months,,,,7.1,,,,,,
2023-08-27,18 months - less than 2 years,,,,7.1,,,,,,
2023-08-27,2 years - less than 30 months,,,,7.1,,,,,,
2023-08-27,30 months - less than 3 years,,,,7.1,,,,,,
2023-08-27,3 years - less than 5 years,,,,7.1,,,,,,
2023-08-27,5 years - 10 years,,,,7.0,,,,,,
2023-08-27,7 - 14 days,,,,,3.5,,,,,
2023-08-27,15 - 29 days,,,,,3.5,,,,,
2023-08-27,30 - 45 days,,,,,4.0,,,,,
2023-08-27,46 - 90 days,,,,,4.5,,,,,
2023-08-27,91 - 180 days,,,,,5.0,,,,,
2023-08-27,181 days - 1 year,,,,,6.5,,,,,
2023-08-27,1 year 1 day - 550 days,,,,,7.5,,,,,
2023-08-27,551 days - 2 years,,,,,7.25,,,,,
2023-08-27,2 years 1 day - 749 days,,,,,7.25,,,,,
2023-08-27,750 days,,,,,7.25,,,,,
2023-08-27,751 days - 3 years,,,,,7.25,,,,,
2023-08-27,3 years 1 day - 5 years,,,,,7.0,,,,,
2023-08-27,5 years 1 day - 10 years,,,,,7.0,,,,,
2023-08-27,7 days - 45 days,,,,,,3.0,,,,
2023-08-27,46 days - 179 days,,,,,,4.5,,,,
2023-08-27,180 days - 210 days,,,,,,5.25,,,,
2023-08-27,211 days - less than 1 year,,,,,,5.75,,,,
2023-08-27,1 year - less than 2 year,,,,,,6.8,,,,
2023-08-27,2 years - less than 3 years,,,,,,7.0,,,,
2023-08-27,3 years - less than 5 years,,,,,,6.5,,,,
2023-08-27,5 years and up - 10 years,,,,,,6.5,,,,
2023-08-27,400 days ,,,,,,7.1,,,,
2023-08-27,7 - 14 days,,,,,,,3.5,,,
2023-08-27,15 - 29 days,,,,,,,3.5,,,
2023-08-27,30 - 45 days,,,,,,,3.5,,,
2023-08-27,46 - 90 days,,,,,,,4.5,,,
2023-08-27,91 - 179 days,,,,,,,4.5,,,
2023-08-27,180 - 270 days,,,,,,,5.5,,,
2023-08-27,271 days - less than 1 year,,,,,,,5.8,,,
2023-08-27,1 year,,,,,,,6.75,,,
2023-08-27,Above 1 year - 443 days,,,,,,,6.8,,,
2023-08-27,444 days,,,,,,,7.25,,,
2023-08-27,445 days - 2 years,,,,,,,6.8,,,
2023-08-27,Above 2 years - 3 years,,,,,,,7.0,,,
2023-08-27,Above 3 years - 5 years,,,,,,,6.5,,,
2023-08-27,Above 5 years - 10 years,,,,,,,6.5,,,
2023-08-27,7 days - 14 days,,,,,,,,3.0,,
2023-08-27,15 days - 45 days,,,,,,,,3.0,,
2023-08-27,46 days - 90 days,,,,,,,,4.5,,
2023-08-27,91 days - 180 days,,,,,,,,4.5,,
2023-08-27,181 days - 210 days,,,,,,,,5.25,,
2023-08-27,211 days - 270 days,,,,,,,,5.75,,
2023-08-27,271 days & above and less than 1 year,,,,,,,,5.75,,
2023-08-27,1 year,,,,,,,,6.75,,
2023-08-27,Above 1 year - 400 days,,,,,,,,6.75,,
2023-08-27,Above 400 days and up - 2 years,,,,,,,,6.75,,
2023-08-27,Above 2 years and up - 3 years,,,,,,,,7.05,,
2023-08-27,Above 3 years and up - 5 years,,,,,,,,6.5,,
2023-08-27,Above 5 years and up - 10 years,,,,,,,,6.5,,
2023-08-27,399 days ,,,,,,,,7.25,,
2023-08-27,7 days - 45 days*,,,,,,,,,4.0,
2023-08-27,46 days - 90 days,,,,,,,,,5.25,
2023-08-27,91 days - 179 days,,,,,,,,,5.5,
2023-08-27,180 days - 269 days,,,,,,,,,6.25,
2023-08-27,270 days - less than 1 year,,,,,,,,,6.5,
2023-08-27,1 year,,,,,,,,,6.9,
2023-08-27,444 days,,,,,,,,,7.25,
2023-08-27,Above 1 year - less than 2 years,,,,,,,,,6.9,
2023-08-27,2 years - less than 3 years,,,,,,,,,6.85,
2023-08-27,3 years - less than 5 years,,,,,,,,,6.8,
2023-08-27,5 years - 10 years,,,,,,,,,6.7,
2023-08-27,7 days - 14 days,,,,,,,,,,3.0
2023-08-27,15 days - 30 days,,,,,,,,,,3.0
2023-08-27,31 days - 45 days,,,,,,,,,,3.0
2023-08-27,46 days - 90 days,,,,,,,,,,4.05
2023-08-27,91 days - 120 days,,,,,,,,,,4.3
2023-08-27,121 days - 180 days,,,,,,,,,,4.4
2023-08-27,181 days - less than 1 year,,,,,,,,,,5.25
2023-08-27,1 year,,,,,,,,,,6.3
2023-08-27,Above 1 year - 398 days,,,,,,,,,,6.3
2023-08-27,399 days,,,,,,,,,,7.0
2023-08-27,400 days - 2 years,,,,,,,,,,6.3
2023-08-27,Above 2 years - less than 3 years,,,,,,,,,,6.3
2023-08-27,3 years,,,,,,,,,,6.5
2023-08-27,Above 3 years - 5 years,,,,,,,,,,6.7
2023-08-27,Above 5 years - 10 years,,,,,,,,,,6.7
2023-08-28,7 - 14 days,3.0,,,,,,,,,
2023-08-28,15 - 29 days,3.0,,,,,,,,,
2023-08-28,30 - 45 days,3.5,,,,,,,,,
2023-08-28,46 - 60 days,4.5,,,,,,,,,
2023-08-28,61 - 89 days,4.5,,,,,,,,,
2023-08-28,90 days - 6 months,4.5,,,,,,,,,
2023-08-28,6 months 1 day - 9 months,5.75,,,,,,,,,
2023-08-28,9 months 1 day - less than 1 year,6.0,,,,,,,,,
2023-08-28,1 year - less than 15 months,6.6,,,,,,,,,
2023-08-28,15 months - less than 18 months,7.1,,,,,,,,,
2023-08-28,18 months - less than 21 months,7.0,,,,,,,,,
2023-08-28,21 months  - 2 years,7.0,,,,,,,,,
2023-08-28,2 years 1 day - less than 2 years 11 months,7.0,,,,,,,,,
2023-08-28,2 years 11 months ,7.2,,,,,,,,,
2023-08-28,2 years 11 months 1 day - 3 years,7.0,,,,,,,,,
2023-08-28,3 years 1 day - less than 4 years 7 months,7.0,,,,,,,,,
2023-08-28,4 years 7 months ,7.25,,,,,,,,,
2023-08-28,4 years 7 months 1 day - 5 years,7.0,,,,,,,,,
2023-08-28,5 years 1 day - 10 years,7.0,,,,,,,,,
2023-08-28,7 - 14 days,,2.75,,,,,,,,
2023-08-28,15 - 30 days,,3.0,,,,,,,,
2023-08-28,31 - 45 days,,3.25,,,,,,,,
2023-08-28,46 - 90 days,,3.5,,,,,,,,
2023-08-28,91 - 120 days,,4.0,,,,,,,,
2023-08-28,121 - 179 days,,4.25,,,,,,,,
2023-08-28,180 days,,7.0,,,,,,,,
2023-08-28,181 days - 269 days,,6.0,,,,,,,,
2023-08-28,270 days,,6.0,,,,,,,,
2023-08-28,271 days - 363 days,,6.0,,,,,,,,
2023-08-28,364 days,,6.5,,,,,,,,
2023-08-28,365 days - 389 days,,7.1,,,,,,,,
2023-08-28,390 days ,,7.2,,,,,,,,
2023-08-28,391 days - less than 23 months,,7.2,,,,,,,,
2023-08-28,23 months,,7.2,,,,,,,,
2023-08-28,23 months 1 day - less than 2 years,,7.2,,,,,,,,
2023-08-28,2 years - less than 3 years,,7.0,,,,,,,,
2023-08-28,3 years - less than 4 years,,6.5,,,,,,,,
2023-08-28,4 years - less than 5 years,,6.25,,,,,,,,
2023-08-28,5 years - 10 years,,6.2,,,,,,,,
2023-08-28,7 days - 14 days,,,3.0,,,,,,,
2023-08-28,15 days - 29 days,,,3.0,,,,,,,
2023-08-28,30 days - 45 days,,,3.5,,,,,,,
2023-08-28,46 days - 60 days,,,4.25,,,,,,,
2023-08-28,61 days - 90 days,,,4.5,,,,,,,
2023-08-28,91 days - 120 days,,,4.75,,,,,,,
2023-08-28,121 days - 150 days,,,4.75,,,,,,,
2023-08-28,151 days - 184 days,,,4.75,,,,,,,
2023-08-28,185 days - 210 days,,,5.75,,,,,,,
2023-08-28,211 days - 270 days,,,5.75,,,,,,,
2023-08-28,271 days - 289 days,,,6.0,,,,,,,
2023-08-28,290 days - less than 1 year,,,6.0,,,,,,,
2023-08-28,1 year - 389 days,,,6.7,,,,,,,
2023-08-28,390 days - < 15 months,,,6.7,,,,,,,
2023-08-28,15 months - < 18 months,,,7.1,,,,,,,
2023-08-28,18 months - 2 years,,,7.1,,,,,,,
2023-08-28,2 years 1 day - 3 years,,,7.0,,,,,,,
2023-08-28,3 years 1 day - 5 years,,,7.0,,,,,,,
2023-08-28,5 years 1 day - 10 years,,,6.9,,,,,,,
2023-08-28,7 days - 14 days,,,,3.0,,,,,,
2023-08-28,15 days - 29 days,,,,3.0,,,,,,
2023-08-28,30 days - 45 days,,,,3.5,,,,,,
2023-08-28,46 days - 60 days,,,,4.25,,,,,,
2023-08-28,61 days - less than 3 months,,,,4.5,,,,,,
2023-08-28,3 months - less than 4 months,,,,4.75,,,,,,
2023-08-28,4 months - less than 5 months,,,,4.75,,,,,,
2023-08-28,5 months - less than 6 months,,,,4.75,,,,,,
2023-08-28,6 months - less than 7 months,,,,5.75,,,,,,
2023-08-28,7 months - less than 8 months,,,,5.75,,,,,,
2023-08-28,8 months - less than 9 months,,,,5.75,,,,,,
2023-08-28,9 months - less than 10 months,,,,6.0,,,,,,
2023-08-28,10 months - less than 11 months,,,,6.0,,,,,,
2023-08-28,11 months - 11 months 24 days,,,,6.0,,,,,,
2023-08-28,11 months 25 days - less than 1 year,,,,6.0,,,,,,
2023-08-28,1 year - 1 year 4 days,,,,6.7,,,,,,
2023-08-28,1 year 5 days - 1 year 10 days,,,,6.7,,,,,,
2023-08-28,1 year 11 days - 1 year 24 days,,,,6.7,,,,,,
2023-08-28,1 year 25 days - less than 13 months,,,,6.7,,,,,,
2023-08-28,13 months - less than 14 months,,,,6.7,,,,,,
2023-08-28,14 months - less than 15 months,,,,6.7,,,,,,
2023-08-28,15 months - less than 16 months,,,,7.1,,,,,,
2023-08-28,16 months - less than 17 months,,,,7.1,,,,,,
2023-08-28,17 months - less than 18 months,,,,7.1,,,,,,
2023-08-28,18 months - less than 2 years,,,,7.1,,,,,,
2023-08-28,2 years - less than 30 months,,,,7.1,,,,,,
2023-08-28,30 months - less than 3 years,,,,7.1,,,,,,
2023-08-28,3 years - less than 5 years,,,,7.1,,,,,,
2023-08-28,5 years - 10 years,,,,7.0,,,,,,
2023-08-28,7 - 14 days,,,,,3.5,,,,,
2023-08-28,15 - 29 days,,,,,3.5,,,,,
2023-08-28,30 - 45 days,,,,,4.0,,,,,
2023-08-28,46 - 90 days,,,,,4.5,,,,,
2023-08-28,91 - 180 days,,,,,5.0,,,,,
2023-08-28,181 days - 1 year,,,,,6.5,,,,,
2023-08-28,1 year 1 day - 550 days,,,,,7.5,,,,,
