,HDFC,ICICI,AXIS,IDFC,SBI,PNB,BOB,CANARA,UNION
1106,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1107,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1108,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1109,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1110,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1111,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1112,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1113,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1114,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1115,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1116,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1117,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1118,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1119,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1120,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1121,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1122,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1123,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1124,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1125,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1126,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1127,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1128,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1129,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1130,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1131,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1132,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1133,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1134,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1135,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1136,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1137,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1138,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1139,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1140,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1141,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1142,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1143,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1144,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1145,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1146,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1147,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1148,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1149,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1150,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1151,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1152,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1153,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1154,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1155,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1156,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1157,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1158,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1159,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1160,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1161,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1162,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1163,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1164,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1165,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1166,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1167,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1168,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1169,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1170,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1171,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1172,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1173,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1174,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1175,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1176,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1177,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1178,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1179,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1180,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1181,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1182,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1183,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1184,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1185,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1186,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1187,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1188,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1189,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1190,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1191,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1192,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1193,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1194,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1195,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1196,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1197,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1198,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1199,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1200,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1201,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1202,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1203,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1204,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1205,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1206,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1207,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1208,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1209,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1210,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1211,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1212,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1213,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1214,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1215,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1216,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1217,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1218,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1219,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1220,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1221,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1222,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1223,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1224,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1225,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1226,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1227,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1228,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1229,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1230,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1231,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1232,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1233,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1234,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1235,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1236,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1237,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1238,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1239,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1240,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1241,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1242,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1243,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1244,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1245,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1246,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1247,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1248,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1249,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1250,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1251,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1252,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1253,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1254,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1255,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1256,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1257,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1258,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1259,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1260,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1261,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1262,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1263,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1264,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1265,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1266,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1267,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1268,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1269,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1270,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1271,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1272,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1273,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1274,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1275,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1276,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1277,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1278,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1279,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1280,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1281,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1282,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1283,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1284,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1285,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1286,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1287,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1288,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1289,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1290,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1291,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1292,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1293,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1294,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1295,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1296,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1297,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1298,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1299,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1300,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1301,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1302,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1303,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1304,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1305,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1306,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1307,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1308,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1309,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1310,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1311,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1312,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1313,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1314,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1315,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1316,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1317,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1318,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1319,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1320,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1321,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1322,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1323,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1324,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1325,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1326,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1327,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1328,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1329,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1330,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1331,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1332,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1333,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1334,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1335,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1336,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1337,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1338,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1339,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1340,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1341,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1342,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1343,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1344,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1345,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1346,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1347,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1348,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1349,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1350,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1351,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1352,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1353,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1354,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1355,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1356,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1357,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1358,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1359,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1360,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1361,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1362,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1363,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1364,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1365,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1366,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1367,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1368,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1369,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1370,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1371,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1372,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1373,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1374,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1375,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1376,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1377,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1378,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1379,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1380,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1381,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1382,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1383,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1384,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1385,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1386,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1387,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1388,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1389,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1390,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1391,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1392,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1393,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1394,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1395,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1396,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1397,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1398,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1399,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1400,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1401,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1402,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1403,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1404,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1405,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1406,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1407,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1408,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1409,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1410,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1411,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1412,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1413,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1414,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1415,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1416,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1417,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1418,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1419,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1420,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1421,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1422,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1423,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1424,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1425,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1426,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1427,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1428,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1429,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1430,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1431,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1432,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1433,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1434,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1435,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1436,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1437,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1438,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1439,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1440,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1441,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1442,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1443,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1444,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1445,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1446,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1447,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1448,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1449,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1450,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1451,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1452,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1453,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1454,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1455,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1456,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1457,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1458,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1459,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1460,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1461,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
1462,7.0,7.0,7.0,7.0,6.5,6.5,6.5,6.8,6.7
